,0,1,2,3,4,5,Coach,URL,TM,Season
4637,55,us US,"May 1, 1955",Pitching,Apr 5,Oct 3,Ray Searage,/players/s/searara01.shtml,PIT,2010
4638,41,ve VE,"Oct 25, 1968",Bullpen,Apr 5,Oct 3,Lou Dorante,/register/player.fcgi?id=dorant001lui,PIT,2010
4639,42,ve VE,"Oct 15, 1967",First base,Apr 5,Oct 3,Carlos Garcia,/players/g/garcica01.shtml,PIT,2010
4640,43,us US,"Dec 5, 1966",Third base,Apr 5,Oct 3,Tony Beasley,/managers/beaslto99.shtml,PIT,2010
4641,48,us US,"Jan 5, 1961",Manager,Apr 6,Oct 4,John Russell,/players/r/russejo02.shtml,PIT,2009
4642,48,us US,"Jun 20, 1961",Bench,Apr 6,Oct 4,Gary Varsho,/players/v/varshga01.shtml,PIT,2009
4643,47,us US,"Mar 17, 1962",Hitting,Apr 6,Oct 4,Don Long,/register/player.fcgi?id=long--001don,PIT,2009
4644,55,us US,"Jan 30, 1954",Pitching,Apr 6,Oct 4,Joe Kerrigan,/players/k/kerrijo01.shtml,PIT,2009
4645,40,ve VE,"Oct 25, 1968",Bullpen,Apr 6,Oct 4,Lou Dorante,/register/player.fcgi?id=dorant001lui,PIT,2009
4646,57,us US,"Mar 19, 1952",First base,Apr 6,Oct 4,Perry Hill,/register/player.fcgi?id=hill--001per,PIT,2009
4647,42,us US,"Dec 5, 1966",Third base,Apr 6,Oct 4,Tony Beasley,/managers/beaslto99.shtml,PIT,2009
4648,47,us US,"Jan 5, 1961",Manager,Mar 31,Sep 28,John Russell,/players/r/russejo02.shtml,PIT,2008
4649,47,us US,"Jun 20, 1961",Bench,Mar 31,Sep 28,Gary Varsho,/players/v/varshga01.shtml,PIT,2008
4650,46,us US,"Mar 17, 1962",Hitting,Mar 31,Sep 28,Don Long,/register/player.fcgi?id=long--001don,PIT,2008
4651,49,us US,"Jan 27, 1959",Pitching,Mar 31,Sep 28,Jeff Andrews,/register/player.fcgi?id=andrew002jef,PIT,2008
4652,39,ve VE,"Oct 25, 1968",Bullpen,Mar 31,Sep 28,Lou Dorante,/register/player.fcgi?id=dorant001lui,PIT,2008
4653,43,us US,"Jan 26, 1965",First base,Mar 31,Sep 28,Lou Frazier,/players/f/frazilo01.shtml,PIT,2008
4654,41,us US,"Dec 5, 1966",Third base,Mar 31,Sep 28,Tony Beasley,/managers/beaslto99.shtml,PIT,2008
4655,51,us US,"Dec 31, 1955",Manager,Apr 2,Sep 30,Jim Tracy,/managers/tracyji01.shtml,PIT,2007
4656,56,us US,"Jan 3, 1951",Bench,Apr 2,Sep 30,Jim Lett,/register/player.fcgi?id=lett--001jam,PIT,2007
4657,42,us US,"Aug 23, 1964",Hitting,Apr 2,Sep 30,Jeff Manto,/players/m/mantoje01.shtml,PIT,2007
4658,61,us US,"May 22, 1946",Pitching,Apr 2,Sep 30,Jim Colborn,/players/c/colboji01.shtml,PIT,2007
4659,54,us US,"Aug 20, 1952",Bullpen,Apr 2,Sep 30,Bobby Cuellar,/players/c/cuellbo01.shtml,PIT,2007
4660,49,us US,"Feb 23, 1958",First base,Apr 2,Sep 30,John Shelby,/players/s/shelbjo01.shtml,PIT,2007
4661,51,us US,"Nov 9, 1955",Third base,Apr 2,Sep 30,Jeff Cox,/players/c/coxje01.shtml,PIT,2007
4662,50,us US,"Dec 31, 1955",Manager,Apr 3,Oct 1,Jim Tracy,/managers/tracyji01.shtml,PIT,2006
4663,55,us US,"Jan 3, 1951",Bench,Apr 3,Oct 1,Jim Lett,/register/player.fcgi?id=lett--001jam,PIT,2006
4664,41,us US,"Aug 23, 1964",Hitting,Apr 3,Oct 1,Jeff Manto,/players/m/mantoje01.shtml,PIT,2006
4665,60,us US,"May 22, 1946",Pitching,Apr 3,Oct 1,Jim Colborn,/players/c/colboji01.shtml,PIT,2006
4666,53,us US,"Aug 20, 1952",Bullpen,Apr 3,Oct 1,Bobby Cuellar,/players/c/cuellbo01.shtml,PIT,2006
4667,48,us US,"Feb 23, 1958",First base,Apr 3,Oct 1,John Shelby,/players/s/shelbjo01.shtml,PIT,2006
4668,50,us US,"Nov 9, 1955",Third base,Apr 3,Oct 1,Jeff Cox,/players/c/coxje01.shtml,PIT,2006
4669,46,us US,"Jan 11, 1959",Manager,Apr 4,Sep 4,Lloyd McClendon,/players/m/mcclell01.shtml,PIT,2005
4670,53,us US,"Aug 1, 1951",Manager,Sep 6,Oct 2,Pete Mackanin,/players/m/mackape01.shtml,PIT,2005
4671,53,us US,"Aug 1, 1951",Bench,Apr 4,Sep 5,Pete Mackanin,/players/m/mackape01.shtml,PIT,2005
4672,44,us US,"Oct 30, 1960",Hitting,Apr 4,Oct 2,Gerald Perry,/players/p/perryge01.shtml,PIT,2005
4673,49,us US,"Jan 5, 1956",Pitching,Apr 4,Oct 2,Spin Williams,/register/player.fcgi?id=willia012don,PIT,2005
4674,43,us US,"Dec 9, 1961",Bullpen,Apr 4,Oct 2,Bruce Tanner,/players/t/tannebr01.shtml,PIT,2005
4675,50,us US,"Feb 4, 1955",First base,Apr 4,Oct 2,Rusty Kuntz,/players/k/kuntzru01.shtml,PIT,2005
4676,44,us US,"Jan 5, 1961",Third base,Apr 4,Oct 2,John Russell,/players/r/russejo02.shtml,PIT,2005
4677,45,us US,"Jan 11, 1959",Manager,Apr 5,Oct 3,Lloyd McClendon,/players/m/mcclell01.shtml,PIT,2004
4678,52,us US,"Aug 1, 1951",Bench,Apr 5,Oct 3,Pete Mackanin,/players/m/mackape01.shtml,PIT,2004
4679,43,us US,"Oct 30, 1960",Hitting,Apr 5,Oct 3,Gerald Perry,/players/p/perryge01.shtml,PIT,2004
4680,48,us US,"Jan 5, 1956",Pitching,Apr 5,Oct 3,Spin Williams,/register/player.fcgi?id=willia012don,PIT,2004
4681,42,us US,"Dec 9, 1961",Bullpen,Apr 5,Oct 3,Bruce Tanner,/players/t/tannebr01.shtml,PIT,2004
4682,49,us US,"Feb 4, 1955",First base,Apr 5,Oct 3,Rusty Kuntz,/players/k/kuntzru01.shtml,PIT,2004
4683,43,us US,"Jan 5, 1961",Third base,Apr 5,Oct 3,John Russell,/players/r/russejo02.shtml,PIT,2004
4684,44,us US,"Jan 11, 1959",Manager,Mar 31,Sep 28,Lloyd McClendon,/players/m/mcclell01.shtml,PIT,2003
4685,51,us US,"Aug 1, 1951",Bench,Mar 31,Sep 28,Pete Mackanin,/players/m/mackape01.shtml,PIT,2003
4686,42,us US,"Oct 30, 1960",Hitting,Mar 31,Sep 28,Gerald Perry,/players/p/perryge01.shtml,PIT,2003
4687,47,us US,"Jan 5, 1956",Pitching,Mar 31,Sep 28,Spin Williams,/register/player.fcgi?id=willia012don,PIT,2003
4688,41,us US,"Dec 9, 1961",Bullpen,Mar 31,Sep 28,Bruce Tanner,/players/t/tannebr01.shtml,PIT,2003
4689,48,us US,"Feb 4, 1955",First base,Mar 31,Sep 28,Rusty Kuntz,/players/k/kuntzru01.shtml,PIT,2003
4690,42,us US,"Jan 5, 1961",Third base,Mar 31,Sep 28,John Russell,/players/r/russejo02.shtml,PIT,2003
4691,43,us US,"Jan 11, 1959",Manager,Apr 1,Sep 29,Lloyd McClendon,/players/m/mcclell01.shtml,PIT,2002
4692,71,us US,"Jun 9, 1931",Bench,Apr 1,Sep 29,Bill Virdon,/players/v/virdobi01.shtml,PIT,2002
4693,39,us US,"Sep 3, 1962",Hitting,Apr 1,Sep 29,Dave Clark,/players/c/clarkda05.shtml,PIT,2002
4694,46,us US,"Jan 5, 1956",Pitching,Apr 1,Sep 29,Spin Williams,/register/player.fcgi?id=willia012don,PIT,2002
4695,40,us US,"Dec 9, 1961",Bullpen,Apr 1,Sep 29,Bruce Tanner,/players/t/tannebr01.shtml,PIT,2002
4696,51,us US,"Dec 22, 1950",First base,Apr 1,Sep 29,Tommy Sandt,/players/s/sandtto01.shtml,PIT,2002
4697,38,us US,"Mar 3, 1964",Third base,Apr 1,Sep 29,Trent Jewett,/register/player.fcgi?id=jewett001phi,PIT,2002
4698,42,us US,"Jan 11, 1959",Manager,Apr 3,Oct 7,Lloyd McClendon,/players/m/mcclell01.shtml,PIT,2001
4699,45,us US,"Jan 5, 1956",Pitching,Apr 3,Oct 7,Spin Williams,/register/player.fcgi?id=willia012don,PIT,2001
4700,37,us US,"Mar 3, 1964",Third base,Apr 3,Oct 7,Trent Jewett,/register/player.fcgi?id=jewett001phi,PIT,2001
4701,38,us US,"Sep 3, 1962",Coach,Apr 3,Oct 7,Dave Clark,/players/c/clarkda05.shtml,PIT,2001
4702,50,us US,"Dec 22, 1950",Coach,Apr 3,Oct 7,Tommy Sandt,/players/s/sandtto01.shtml,PIT,2001
4703,39,us US,"Dec 9, 1961",Coach,Apr 3,Oct 7,Bruce Tanner,/players/t/tannebr01.shtml,PIT,2001
4704,70,us US,"Jun 9, 1931",Coach,Apr 3,Oct 7,Bill Virdon,/players/v/virdobi01.shtml,PIT,2001
4705,53,us US,"Dec 25, 1946",Manager,Apr 4,Oct 1,Gene Lamont,/managers/lamonge01.shtml,PIT,2000
4706,56,us US,"Mar 16, 1944",Bench,Apr 4,Oct 1,Rick Renick,/players/r/renicri01.shtml,PIT,2000
4707,44,us US,"Jan 5, 1956",Bullpen,Apr 4,Oct 1,Spin Williams,/register/player.fcgi?id=willia012don,PIT,2000
4708,36,us US,"Mar 3, 1964",Third base,Apr 4,Oct 1,Trent Jewett,/register/player.fcgi?id=jewett001phi,PIT,2000
4709,58,us US,"Dec 13, 1941",,Apr 4,Oct 1,Joe Jones,/register/player.fcgi?id=jones-002jos,PIT,2000
4710,54,us US,"Jun 8, 1946",,Apr 4,Oct 1,Jack Lind,/players/l/lindja01.shtml,PIT,2000
4711,47,us US,"Oct 27, 1952",,Apr 4,Oct 1,Pete Vuckovich,/players/v/vuckope01.shtml,PIT,2000
4712,41,us US,"Jan 11, 1959",Coach,Apr 4,Oct 1,Lloyd McClendon,/players/m/mcclell01.shtml,PIT,2000
4713,49,us US,"Dec 22, 1950",Coach,Apr 4,Oct 1,Tommy Sandt,/players/s/sandtto01.shtml,PIT,2000
4714,52,us US,"Dec 25, 1946",Manager,Apr 5,Oct 3,Gene Lamont,/managers/lamonge01.shtml,PIT,1999
4715,55,us US,"Mar 16, 1944",Bench,Apr 5,Oct 3,Rick Renick,/players/r/renicri01.shtml,PIT,1999
4716,43,us US,"Jan 5, 1956",Bullpen,Apr 5,Oct 3,Spin Williams,/register/player.fcgi?id=willia012don,PIT,1999
4717,57,us US,"Dec 13, 1941",,Apr 5,Oct 3,Joe Jones,/register/player.fcgi?id=jones-002jos,PIT,1999
4718,53,us US,"Jun 8, 1946",,Apr 5,Oct 3,Jack Lind,/players/l/lindja01.shtml,PIT,1999
4719,46,us US,"Oct 27, 1952",,Apr 5,Oct 3,Pete Vuckovich,/players/v/vuckope01.shtml,PIT,1999
4720,40,us US,"Jan 11, 1959",Coach,Apr 5,Oct 3,Lloyd McClendon,/players/m/mcclell01.shtml,PIT,1999
4721,45,us US,"Jul 31, 1975",Manager,Apr 1,Oct 3,Gabe Kapler,/players/k/kaplega01.shtml,SFG,2021
4722,,us US,Unknown,Bench/Infield,Apr 1,,Kai Correa,/register/player.fcgi?id=correa000kai,SFG,2021
4723,,,Unknown,Hitting,Apr 1,,Dustin Lind,,SFG,2021
4724,35,us US,"Mar 9, 1986",Hitting,Apr 1,,Donnie Ecker,/register/player.fcgi?id=ecker-001don,SFG,2021
4725,30,us US,"Nov 13, 1990",Hitting,Apr 1,,Justin Viele,/register/player.fcgi?id=viele-000jus,SFG,2021
4726,37,us US,"May 31, 1984",Pitching,Apr 1,,Andrew Bailey,/players/b/bailean01.shtml,SFG,2021
4727,40,us US,"Feb 28, 1981",Pitching,Apr 1,,Brian Bannister,/players/b/bannibr01.shtml,SFG,2021
4728,39,us US,"Jun 8, 1982",Pitching,Apr 1,,J.P. Martinez,/register/player.fcgi?id=martin004jon,SFG,2021
4729,38,us US,"Oct 30, 1982",Bullpen/Catching,Apr 1,,Craig Albernaz,/register/player.fcgi?id=albern001cra,SFG,2021
4730,37,bs BS,"Oct 8, 1983",First Base,Apr 1,,Antoan Richardson,/players/r/richaan01.shtml,SFG,2021
4731,60,us US,"Mar 3, 1961",Third Base,Apr 1,,Ron Wotus,/players/w/wotusro01.shtml,SFG,2021
4732,,,Unknown,Major League Assistant Coach,Apr 1,,Alyssa Nakken,,SFG,2021
4733,35,sa SA,"Dec 9, 1985",Major League Assistant Coach,Apr 1,,Mark Hallberg,/register/player.fcgi?id=hallbe001mar,SFG,2021
4734,47,pr PR,"Jul 9, 1973",Quality Assurance,Apr 1,,Nick Ortiz,/register/player.fcgi?id=ortiz-002nic,SFG,2021
4735,38,us US,"Apr 23, 1983",Video,Apr 1,,Fernando Perez,/players/p/perezfe01.shtml,SFG,2021
4736,44,us US,"Jul 31, 1975",Manager,Jul 23,Sep 27,Gabe Kapler,/players/k/kaplega01.shtml,SFG,2020
4737,,us US,Unknown,Bench,Jul 23,,Kai Correa,/register/player.fcgi?id=correa000kai,SFG,2020
4738,34,us US,"Mar 9, 1986",Hitting,Jul 23,,Donnie Ecker,/register/player.fcgi?id=ecker-001don,SFG,2020
4739,29,us US,"Nov 13, 1990",Hitting,Jul 23,,Justin Viele,/register/player.fcgi?id=viele-000jus,SFG,2020
4740,36,us US,"May 31, 1984",Pitching,Jul 23,,Andrew Bailey,/players/b/bailean01.shtml,SFG,2020
4741,36,us US,"Jul 4, 1983",Pitching,Jul 23,,Ethan Katz,/register/player.fcgi?id=katz--001eth,SFG,2020
4742,28,us US,"Feb 6, 1992",Bullpen,Jul 23,,Brant Whiting,/register/player.fcgi?id=whitin000mik,SFG,2020
4743,36,bs BS,"Oct 8, 1983",First Base,Jul 23,,Antoan Richardson,/players/r/richaan01.shtml,SFG,2020
4744,59,us US,"Mar 3, 1961",Third Base,Jul 23,,Ron Wotus,/players/w/wotusro01.shtml,SFG,2020
4745,64,fr FR,"Apr 16, 1955",Manager,Mar 28,Sep 29,Bruce Bochy,/managers/bochybr01.shtml,SFG,2019
4746,52,cw CW,"Jun 23, 1967",Bench Coach,Mar 28,,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2019
4747,54,us US,"Dec 12, 1964",Hitting,Mar 28,,Alonzo Powell,/players/p/powelal01.shtml,SFG,2019
4748,57,us US,"Jan 26, 1962",Assistant Hitting,Mar 28,,Rick Schu,/players/s/schuri01.shtml,SFG,2019
4749,59,us US,"Apr 16, 1960",Pitching,Mar 28,,Curt Young,/players/y/youngcu01.shtml,SFG,2019
4750,49,us US,"Apr 1, 1970",Bullpen,Mar 28,,Matt Herges,/players/h/hergema01.shtml,SFG,2019
4751,46,ve VE,"Aug 9, 1972",First Base,Mar 28,,José Alguacil,/register/player.fcgi?id=alguac001jos,SFG,2019
4752,58,us US,"Mar 3, 1961",Third Base,Mar 28,,Ron Wotus,/players/w/wotusro01.shtml,SFG,2019
4753,,,Unknown,Bullpen Catcher,Mar 28,,Taira Uematsu,,SFG,2019
4754,56,us US,"Mar 21, 1963",Major League Staff/Replay Analyst,Mar 28,,Shawon Dunston,/players/d/dunstsh01.shtml,SFG,2019
4755,63,fr FR,"Apr 16, 1955",Manager,Mar 29,Sep 30,Bruce Bochy,/managers/bochybr01.shtml,SFG,2018
4756,51,cw CW,"Jun 23, 1967",Bench,Mar 29,Sep 30,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2018
4757,53,us US,"Dec 12, 1964",Hitting,Mar 29,Sep 30,Alonzo Powell,/players/p/powelal01.shtml,SFG,2018
4758,56,us US,"Jan 26, 1962",Hitting,Mar 29,Sep 30,Rick Schu,/players/s/schuri01.shtml,SFG,2018
4759,58,us US,"Apr 16, 1960",Pitching,Mar 29,Sep 30,Curt Young,/players/y/youngcu01.shtml,SFG,2018
4760,48,us US,"Apr 1, 1970",Bullpen,Mar 29,Sep 30,Matt Herges,/players/h/hergema01.shtml,SFG,2018
4761,45,ve VE,"Aug 9, 1972",First base,Mar 29,Sep 30,José Alguacil,/register/player.fcgi?id=alguac001jos,SFG,2018
4762,57,us US,"Mar 3, 1961",Third base,Mar 29,Sep 30,Ron Wotus,/players/w/wotusro01.shtml,SFG,2018
4763,62,fr FR,"Apr 16, 1955",Manager,Apr 2,Oct 1,Bruce Bochy,/managers/bochybr01.shtml,SFG,2017
4764,56,us US,"Mar 3, 1961",Bench,Apr 2,Oct 1,Ron Wotus,/players/w/wotusro01.shtml,SFG,2017
4765,51,us US,"Oct 25, 1965",Hitting,Apr 2,Oct 1,Steve Decker,/players/d/deckest01.shtml,SFG,2017
4766,50,cw CW,"Jun 23, 1967",Hitting,Apr 2,Oct 1,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2017
4767,58,us US,"Nov 28, 1958",Pitching,Apr 2,Oct 1,Dave Righetti,/players/r/righeda01.shtml,SFG,2017
4768,55,us US,"Mar 1, 1962",Bullpen,Apr 2,Oct 1,Mark Gardner,/players/g/gardnma01.shtml,SFG,2017
4769,44,ve VE,"Aug 9, 1972",First base,Apr 2,Oct 1,José Alguacil,/register/player.fcgi?id=alguac001jos,SFG,2017
4770,46,us US,"Jan 19, 1971",Third base,Apr 2,Oct 1,Phil Nevin,/players/n/nevinph01.shtml,SFG,2017
4771,61,fr FR,"Apr 16, 1955",Manager,Apr 4,Oct 2,Bruce Bochy,/managers/bochybr01.shtml,SFG,2016
4772,55,us US,"Mar 3, 1961",Bench,Apr 4,Oct 2,Ron Wotus,/players/w/wotusro01.shtml,SFG,2016
4773,50,us US,"Oct 25, 1965",Hitting,Apr 4,Oct 2,Steve Decker,/players/d/deckest01.shtml,SFG,2016
4774,49,cw CW,"Jun 23, 1967",Hitting,Apr 4,Oct 2,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2016
4775,57,us US,"Nov 28, 1958",Pitching,Apr 4,Oct 2,Dave Righetti,/players/r/righeda01.shtml,SFG,2016
4776,54,us US,"Mar 1, 1962",Bullpen,Apr 4,Oct 2,Mark Gardner,/players/g/gardnma01.shtml,SFG,2016
4777,58,us US,"Oct 24, 1957",First base,Apr 4,Oct 2,Bill Hayes,/players/h/hayesbi01.shtml,SFG,2016
4778,51,pa PA,"Oct 1, 1964",Third base,Apr 4,Oct 2,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2016
4779,60,fr FR,"Apr 16, 1955",Manager,Apr 6,Oct 4,Bruce Bochy,/managers/bochybr01.shtml,SFG,2015
4780,54,us US,"Mar 3, 1961",Bench,Apr 6,Oct 4,Ron Wotus,/players/w/wotusro01.shtml,SFG,2015
4781,59,us US,"Feb 22, 1956",Hitting,Apr 6,Oct 4,Joe Lefebvre,/players/l/lefebjo01.shtml,SFG,2015
4782,48,cw CW,"Jun 23, 1967",Hitting,Apr 6,Oct 4,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2015
4783,56,us US,"Nov 28, 1958",Pitching,Apr 6,Oct 4,Dave Righetti,/players/r/righeda01.shtml,SFG,2015
4784,53,us US,"Mar 1, 1962",Bullpen,Apr 6,Oct 4,Mark Gardner,/players/g/gardnma01.shtml,SFG,2015
4785,57,us US,"Oct 24, 1957",First base,Apr 6,Oct 4,Bill Hayes,/players/h/hayesbi01.shtml,SFG,2015
4786,50,pa PA,"Oct 1, 1964",Third base,Apr 6,Oct 4,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2015
4787,59,fr FR,"Apr 16, 1955",Manager,Mar 31,Sep 28,Bruce Bochy,/managers/bochybr01.shtml,SFG,2014
4788,53,us US,"Mar 3, 1961",Bench,Mar 31,Sep 28,Ron Wotus,/players/w/wotusro01.shtml,SFG,2014
4789,58,us US,"Feb 22, 1956",Hitting,Mar 31,Sep 28,Joe Lefebvre,/players/l/lefebjo01.shtml,SFG,2014
4790,47,cw CW,"Jun 23, 1967",Hitting,Mar 31,Sep 28,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2014
4791,55,us US,"Nov 28, 1958",Pitching,Mar 31,Sep 28,Dave Righetti,/players/r/righeda01.shtml,SFG,2014
4792,52,us US,"Mar 1, 1962",Bullpen,Mar 31,Sep 28,Mark Gardner,/players/g/gardnma01.shtml,SFG,2014
4793,49,pa PA,"Oct 1, 1964",First base,Mar 31,Sep 28,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2014
4794,56,us US,"Sep 29, 1957",Third base,Mar 31,Sep 28,Tim Flannery,/players/f/flannti01.shtml,SFG,2014
4795,58,fr FR,"Apr 16, 1955",Manager,Apr 1,Sep 29,Bruce Bochy,/managers/bochybr01.shtml,SFG,2013
4796,52,us US,"Mar 3, 1961",Bench,Apr 1,Sep 29,Ron Wotus,/players/w/wotusro01.shtml,SFG,2013
4797,57,us US,"Feb 22, 1956",Hitting,Apr 1,Sep 29,Joe Lefebvre,/players/l/lefebjo01.shtml,SFG,2013
4798,46,cw CW,"Jun 23, 1967",Hitting,Apr 1,Sep 29,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2013
4799,54,us US,"Nov 28, 1958",Pitching,Apr 1,Sep 29,Dave Righetti,/players/r/righeda01.shtml,SFG,2013
4800,51,us US,"Mar 1, 1962",Bullpen,Apr 1,Sep 29,Mark Gardner,/players/g/gardnma01.shtml,SFG,2013
4801,48,pa PA,"Oct 1, 1964",First base,Apr 1,Sep 29,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2013
4802,55,us US,"Sep 29, 1957",Third base,Apr 1,Sep 29,Tim Flannery,/players/f/flannti01.shtml,SFG,2013
4803,57,fr FR,"Apr 16, 1955",Manager,Apr 6,Oct 3,Bruce Bochy,/managers/bochybr01.shtml,SFG,2012
4804,51,us US,"Mar 3, 1961",Bench,Apr 6,Oct 3,Ron Wotus,/players/w/wotusro01.shtml,SFG,2012
4805,56,us US,"Feb 22, 1956",Hitting,Apr 6,Oct 3,Joe Lefebvre,/players/l/lefebjo01.shtml,SFG,2012
4806,45,cw CW,"Jun 23, 1967",Hitting,Apr 6,Oct 3,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2012
4807,53,us US,"Nov 28, 1958",Pitching,Apr 6,Oct 3,Dave Righetti,/players/r/righeda01.shtml,SFG,2012
4808,50,us US,"Mar 1, 1962",Bullpen,Apr 6,Oct 3,Mark Gardner,/players/g/gardnma01.shtml,SFG,2012
4809,47,pa PA,"Oct 1, 1964",First base,Apr 6,Oct 3,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2012
4810,54,us US,"Sep 29, 1957",Third base,Apr 6,Oct 3,Tim Flannery,/players/f/flannti01.shtml,SFG,2012
4811,56,fr FR,"Apr 16, 1955",Manager,Mar 31,Sep 28,Bruce Bochy,/managers/bochybr01.shtml,SFG,2011
4812,50,us US,"Mar 3, 1961",Bench,Mar 31,Sep 28,Ron Wotus,/players/w/wotusro01.shtml,SFG,2011
4813,44,cw CW,"Jun 23, 1967",Hitting,Mar 31,Sep 28,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2011
4814,52,us US,"Nov 28, 1958",Pitching,Mar 31,Sep 28,Dave Righetti,/players/r/righeda01.shtml,SFG,2011
4815,49,us US,"Mar 1, 1962",Bullpen,Mar 31,Sep 28,Mark Gardner,/players/g/gardnma01.shtml,SFG,2011
4816,46,pa PA,"Oct 1, 1964",First base,Mar 31,Sep 28,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2011
4817,53,us US,"Sep 29, 1957",Third base,Mar 31,Sep 28,Tim Flannery,/players/f/flannti01.shtml,SFG,2011
4818,55,fr FR,"Apr 16, 1955",Manager,Apr 5,Oct 3,Bruce Bochy,/managers/bochybr01.shtml,SFG,2010
4819,49,us US,"Mar 3, 1961",Bench,Apr 5,Oct 3,Ron Wotus,/players/w/wotusro01.shtml,SFG,2010
4820,43,cw CW,"Jun 23, 1967",Hitting,Apr 5,Oct 3,Hensley Meulens,/players/m/meulehe01.shtml,SFG,2010
4821,51,us US,"Nov 28, 1958",Pitching,Apr 5,Oct 3,Dave Righetti,/players/r/righeda01.shtml,SFG,2010
4822,48,us US,"Mar 1, 1962",Bullpen,Apr 5,Oct 3,Mark Gardner,/players/g/gardnma01.shtml,SFG,2010
4823,45,pa PA,"Oct 1, 1964",First base,Apr 5,Oct 3,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2010
4824,52,us US,"Sep 29, 1957",Third base,Apr 5,Oct 3,Tim Flannery,/players/f/flannti01.shtml,SFG,2010
4825,54,fr FR,"Apr 16, 1955",Manager,Apr 7,Oct 4,Bruce Bochy,/managers/bochybr01.shtml,SFG,2009
4826,48,us US,"Mar 3, 1961",Bench,Apr 7,Oct 4,Ron Wotus,/players/w/wotusro01.shtml,SFG,2009
4827,52,us US,"Feb 7, 1957",Hitting,Apr 7,Oct 4,Carney Lansford,/players/l/lansfca01.shtml,SFG,2009
4828,50,us US,"Nov 28, 1958",Pitching,Apr 7,Oct 4,Dave Righetti,/players/r/righeda01.shtml,SFG,2009
4829,47,us US,"Mar 1, 1962",Bullpen,Apr 7,Oct 4,Mark Gardner,/players/g/gardnma01.shtml,SFG,2009
4830,44,pa PA,"Oct 1, 1964",First base,Apr 7,Oct 4,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2009
4831,51,us US,"Sep 29, 1957",Third base,Apr 7,Oct 4,Tim Flannery,/players/f/flannti01.shtml,SFG,2009
4832,53,fr FR,"Apr 16, 1955",Manager,Mar 31,Sep 28,Bruce Bochy,/managers/bochybr01.shtml,SFG,2008
4833,47,us US,"Mar 3, 1961",Bench,Mar 31,Sep 28,Ron Wotus,/players/w/wotusro01.shtml,SFG,2008
4834,51,us US,"Feb 7, 1957",Hitting,Mar 31,Sep 28,Carney Lansford,/players/l/lansfca01.shtml,SFG,2008
4835,49,us US,"Nov 28, 1958",Pitching,Mar 31,Sep 28,Dave Righetti,/players/r/righeda01.shtml,SFG,2008
4836,46,us US,"Mar 1, 1962",Bullpen,Mar 31,Sep 28,Mark Gardner,/players/g/gardnma01.shtml,SFG,2008
4837,43,pa PA,"Oct 1, 1964",First base,Mar 31,Sep 28,Roberto Kelly,/players/k/kellyro01.shtml,SFG,2008
4838,50,us US,"Sep 29, 1957",Third base,Mar 31,Sep 28,Tim Flannery,/players/f/flannti01.shtml,SFG,2008
4839,52,fr FR,"Apr 16, 1955",Manager,Apr 3,Sep 30,Bruce Bochy,/managers/bochybr01.shtml,SFG,2007
4840,46,us US,"Mar 3, 1961",Bench,Apr 3,Sep 30,Ron Wotus,/players/w/wotusro01.shtml,SFG,2007
4841,51,us US,"Feb 22, 1956",Hitting,Apr 3,Sep 30,Joe Lefebvre,/players/l/lefebjo01.shtml,SFG,2007
4842,48,us US,"Nov 28, 1958",Pitching,Apr 3,Sep 30,Dave Righetti,/players/r/righeda01.shtml,SFG,2007
4843,45,us US,"Mar 1, 1962",Bullpen,Apr 3,Sep 30,Mark Gardner,/players/g/gardnma01.shtml,SFG,2007
4844,50,us US,"Apr 27, 1957",First base,Apr 3,Sep 30,Willie Upshaw,/players/u/upshawi01.shtml,SFG,2007
4845,49,us US,"Sep 29, 1957",Third base,Apr 3,Sep 30,Tim Flannery,/players/f/flannti01.shtml,SFG,2007
4846,71,do DO,"May 12, 1935",Manager,Apr 3,Oct 1,Felipe Alou,/players/a/aloufe01.shtml,SFG,2006
4847,45,us US,"Mar 3, 1961",Bench,Apr 3,Oct 1,Ron Wotus,/players/w/wotusro01.shtml,SFG,2006
4848,50,us US,"Feb 22, 1956",Hitting,Apr 3,Oct 1,Joe Lefebvre,/players/l/lefebjo01.shtml,SFG,2006
4849,47,us US,"Nov 28, 1958",Pitching,Apr 3,Oct 1,Dave Righetti,/players/r/righeda01.shtml,SFG,2006
